-5.0,2.0,17.0
-5.0,2.0,19.0
-5.0,2.0,21.0
-5.0,2.0,23.0
-5.0,2.0,25.0
-5.0,2.0,27.0
-5.0,2.0,29.0
-5.0,2.0,31.0
-5.0,2.0,33.0
-5.0,2.0,35.0
-5.0,2.0,37.0
-5.0,2.0,39.0
-5.0,2.0,41.0
-5.0,2.0,43.0
-5.0,2.0,45.0
-5.0,2.0,47.0
-3.0,2.0,-49.0
-3.0,2.0,-47.0
-3.0,2.0,-45.0
-3.0,2.0,-43.0
-3.0,2.0,-41.0
-3.0,2.0,-39.0
-3.0,2.0,-37.0
-3.0,2.0,-35.0
-3.0,2.0,-33.0
-3.0,2.0,-31.0
-3.0,2.0,-29.0
-3.0,2.0,-27.0
-3.0,2.0,-25.0
-3.0,2.0,-23.0
-3.0,2.0,-21.0
-3.0,2.0,-19.0
-3.0,2.0,-17.0
-3.0,2.0,-15.0
-3.0,2.0,-13.0
-3.0,2.0,-11.0
-3.0,2.0,-9.0
-3.0,2.0,-7.0
-3.0,2.0,-5.0
-3.0,2.0,-3.0
-3.0,2.0,-1.0
-3.0,2.0,1.0
-3.0,2.0,3.0
-3.0,2.0,5.0
-3.0,2.0,7.0
-3.0,2.0,9.0
-3.0,2.0,11.0
-3.0,2.0,13.0
-3.0,2.0,15.0
-3.0,2.0,17.0
-3.0,2.0,19.0
-3.0,2.0,21.0
-3.0,2.0,23.0
-3.0,2.0,25.0
-3.0,2.0,27.0
-3.0,2.0,29.0
-3.0,2.0,31.0
-3.0,2.0,33.0
-3.0,2.0,35.0
-3.0,2.0,37.0
-3.0,2.0,39.0
-3.0,2.0,41.0
-3.0,2.0,43.0
-3.0,2.0,45.0
-3.0,2.0,47.0
-1.0,2.0,-49.0
-1.0,2.0,-47.0
-1.0,2.0,-45.0
-1.0,2.0,-43.0
-1.0,2.0,-41.0
-1.0,2.0,-39.0
-1.0,2.0,-37.0
-1.0,2.0,-35.0
-1.0,2.0,-33.0
-1.0,2.0,-31.0
-1.0,2.0,-29.0
-1.0,2.0,-27.0
-1.0,2.0,-25.0
-1.0,2.0,-23.0
-1.0,2.0,-21.0
-1.0,2.0,-19.0
-1.0,2.0,-17.0
-1.0,2.0,-15.0
-1.0,2.0,-13.0
-1.0,2.0,-11.0
-1.0,2.0,-9.0
-1.0,2.0,-7.0
-1.0,2.0,-5.0
-1.0,2.0,-3.0
-1.0,2.0,-1.0
-1.0,2.0,1.0
-1.0,2.0,3.0
-1.0,2.0,5.0
-1.0,2.0,7.0
-1.0,2.0,9.0
-1.0,2.0,11.0
-1.0,2.0,13.0
-1.0,2.0,15.0
-1.0,2.0,17.0
-1.0,2.0,19.0
-1.0,2.0,21.0
-1.0,2.0,23.0
-1.0,2.0,25.0
-1.0,2.0,27.0
-1.0,2.0,29.0
-1.0,2.0,31.0
-1.0,2.0,33.0
-1.0,2.0,35.0
-1.0,2.0,37.0
-1.0,2.0,39.0
-1.0,2.0,41.0
-1.0,2.0,43.0
-1.0,2.0,45.0
-1.0,2.0,47.0
1.0,2.0,-49.0
1.0,2.0,-47.0
1.0,2.0,-45.0
1.0,2.0,-43.0
1.0,2.0,-41.0
1.0,2.0,-39.0
1.0,2.0,-37.0
1.0,2.0,-35.0
1.0,2.0,-33.0
1.0,2.0,-31.0
1.0,2.0,-29.0
1.0,2.0,-27.0
1.0,2.0,-25.0
1.0,2.0,-23.0
1.0,2.0,-21.0
1.0,2.0,-19.0
1.0,2.0,-17.0
1.0,2.0,-15.0
1.0,2.0,-13.0
1.0,2.0,-11.0
1.0,2.0,-9.0
1.0,2.0,-7.0
1.0,2.0,-5.0
1.0,2.0,-3.0
1.0,2.0,-1.0
1.0,2.0,1.0
1.0,2.0,3.0
1.0,2.0,5.0
1.0,2.0,7.0
1.0,2.0,9.0
1.0,2.0,11.0
1.0,2.0,13.0
1.0,2.0,15.0
1.0,2.0,17.0
1.0,2.0,19.0
1.0,2.0,21.0
1.0,2.0,23.0
1.0,2.0,25.0
1.0,2.0,27.0
1.0,2.0,29.0
1.0,2.0,31.0
1.0,2.0,33.0
1.0,2.0,35.0
1.0,2.0,37.0
1.0,2.0,39.0
1.0,2.0,41.0
1.0,2.0,43.0
1.0,2.0,45.0
1.0,2.0,47.0
3.0,2.0,-49.0
3.0,2.0,-47.0
3.0,2.0,-45.0
3.0,2.0,-43.0
3.0,2.0,-41.0
3.0,2.0,-39.0
3.0,2.0,-37.0
3.0,2.0,-35.0
3.0,2.0,-33.0
3.0,2.0,-31.0
3.0,2.0,-29.0
3.0,2.0,-27.0
3.0,2.0,-25.0
3.0,2.0,-23.0
3.0,2.0,-21.0
3.0,2.0,-19.0
3.0,2.0,-17.0
3.0,2.0,-15.0
3.0,2.0,-13.0
3.0,2.0,-11.0
3.0,2.0,-9.0
3.0,2.0,-7.0
3.0,2.0,-5.0
3.0,2.0,-3.0
3.0,2.0,-1.0
3.0,2.0,1.0
3.0,2.0,3.0
3.0,2.0,5.0
3.0,2.0,7.0
3.0,2.0,9.0
3.0,2.0,11.0
3.0,2.0,13.0
3.0,2.0,15.0
3.0,2.0,17.0
3.0,2.0,19.0
3.0,2.0,21.0
3.0,2.0,23.0
3.0,2.0,25.0
3.0,2.0,27.0
3.0,2.0,29.0
3.0,2.0,31.0
3.0,2.0,33.0
3.0,2.0,35.0
3.0,2.0,37.0
3.0,2.0,39.0
3.0,2.0,41.0
3.0,2.0,43.0
3.0,2.0,45.0
3.0,2.0,47.0
5.0,2.0,-49.0
5.0,2.0,-47.0
5.0,2.0,-45.0
5.0,2.0,-43.0
5.0,2.0,-41.0
5.0,2.0,-39.0
5.0,2.0,-37.0
5.0,2.0,-35.0
5.0,2.0,-33.0
5.0,2.0,-31.0
5.0,2.0,-29.0
5.0,2.0,-27.0
5.0,2.0,-25.0
5.0,2.0,-23.0
5.0,2.0,-21.0
5.0,2.0,-19.0
5.0,2.0,-17.0
5.0,2.0,-15.0
5.0,2.0,-13.0
5.0,2.0,-11.0
5.0,2.0,-9.0
5.0,2.0,-7.0
5.0,2.0,-5.0
5.0,2.0,-3.0
5.0,2.0,-1.0
5.0,2.0,1.0
5.0,2.0,3.0
5.0,2.0,5.0
5.0,2.0,7.0
5.0,2.0,9.0
5.0,2.0,11.0
5.0,2.0,13.0
5.0,2.0,15.0
5.0,2.0,17.0
5.0,2.0,19.0
5.0,2.0,21.0
5.0,2.0,23.0
5.0,2.0,25.0
5.0,2.0,27.0
5.0,2.0,29.0
5.0,2.0,31.0
5.0,2.0,33.0
5.0,2.0,35.0
5.0,2.0,37.0
5.0,2.0,39.0
5.0,2.0,41.0
5.0,2.0,43.0
5.0,2.0,45.0
5.0,2.0,47.0
7.0,2.0,-49.0
7.0,2.0,-47.0
7.0,2.0,-45.0
7.0,2.0,-43.0
7.0,2.0,-41.0
7.0,2.0,-39.0
7.0,2.0,-37.0
7.0,2.0,-35.0
7.0,2.0,-33.0
7.0,2.0,-31.0
7.0,2.0,-29.0
7.0,2.0,-27.0
7.0,2.0,-25.0
7.0,2.0,-23.0
7.0,2.0,-21.0
7.0,2.0,-19.0
7.0,2.0,-17.0
7.0,2.0,-15.0
7.0,2.0,-13.0
7.0,2.0,-11.0
7.0,2.0,-9.0
7.0,2.0,-7.0
7.0,2.0,-5.0
7.0,2.0,-3.0
7.0,2.0,-1.0
7.0,2.0,1.0
7.0,2.0,3.0
7.0,2.0,5.0
7.0,2.0,7.0
7.0,2.0,9.0
7.0,2.0,11.0
7.0,2.0,13.0
7.0,2.0,15.0
7.0,2.0,17.0
7.0,2.0,19.0
7.0,2.0,21.0
7.0,2.0,23.0
7.0,2.0,25.0
7.0,2.0,27.0
7.0,2.0,29.0
7.0,2.0,31.0
7.0,2.0,33.0
7.0,2.0,35.0
7.0,2.0,37.0
7.0,2.0,39.0
7.0,2.0,41.0
7.0,2.0,43.0
7.0,2.0,45.0
7.0,2.0,47.0
9.0,2.0,-49.0
9.0,2.0,-47.0
9.0,2.0,-45.0
9.0,2.0,-43.0
9.0,2.0,-41.0
9.0,2.0,-39.0
9.0,2.0,-37.0
9.0,2.0,-35.0
9.0,2.0,-33.0
9.0,2.0,-31.0
9.0,2.0,-29.0
9.0,2.0,-27.0
9.0,2.0,-25.0
9.0,2.0,-23.0
9.0,2.0,-21.0
9.0,2.0,-19.0
9.0,2.0,-17.0
9.0,2.0,-15.0
9.0,2.0,-13.0
9.0,2.0,-11.0
9.0,2.0,-9.0
9.0,2.0,-7.0
9.0,2.0,-5.0
9.0,2.0,-3.0
9.0,2.0,-1.0
9.0,2.0,1.0
9.0,2.0,3.0
9.0,2.0,5.0
9.0,2.0,7.0
9.0,2.0,9.0
9.0,2.0,11.0
9.0,2.0,13.0
9.0,2.0,15.0
9.0,2.0,17.0
9.0,2.0,19.0
9.0,2.0,21.0
9.0,2.0,23.0
9.0,2.0,25.0
9.0,2.0,27.0
9.0,2.0,29.0
9.0,2.0,31.0
9.0,2.0,33.0
9.0,2.0,35.0
9.0,2.0,37.0
9.0,2.0,39.0
9.0,2.0,41.0
9.0,2.0,43.0
9.0,2.0,45.0
9.0,2.0,47.0
11.0,2.0,-49.0
11.0,2.0,-47.0
11.0,2.0,-45.0
11.0,2.0,-43.0
11.0,2.0,-41.0
11.0,2.0,-39.0
11.0,2.0,-37.0
11.0,2.0,-35.0
11.0,2.0,-33.0
11.0,2.0,-31.0
11.0,2.0,-29.0
11.0,2.0,-27.0
11.0,2.0,-25.0
11.0,2.0,-23.0
11.0,2.0,-21.0
11.0,2.0,-19.0
11.0,2.0,-17.0
11.0,2.0,-15.0
11.0,2.0,-13.0
11.0,2.0,-11.0
11.0,2.0,-9.0
11.0,2.0,-7.0
11.0,2.0,-5.0
11.0,2.0,-3.0
11.0,2.0,-1.0
11.0,2.0,1.0
11.0,2.0,3.0
11.0,2.0,5.0
11.0,2.0,7.0
11.0,2.0,9.0
11.0,2.0,11.0
11.0,2.0,13.0
11.0,2.0,15.0
11.0,2.0,17.0
11.0,2.0,19.0
11.0,2.0,21.0
11.0,2.0,23.0
11.0,2.0,25.0
11.0,2.0,27.0
11.0,2.0,29.0
11.0,2.0,31.0
11.0,2.0,33.0
11.0,2.0,35.0
11.0,2.0,37.0
11.0,2.0,39.0
11.0,2.0,41.0
11.0,2.0,43.0
11.0,2.0,45.0
11.0,2.0,47.0
13.0,2.0,-49.0
13.0,2.0,-47.0
13.0,2.0,-45.0
13.0,2.0,-43.0
13.0,2.0,-41.0
13.0,2.0,-39.0
13.0,2.0,-37.0
13.0,2.0,-35.0
13.0,2.0,-33.0
13.0,2.0,-31.0
13.0,2.0,-29.0
13.0,2.0,-27.0
13.0,2.0,-25.0
13.0,2.0,-23.0
13.0,2.0,-21.0
13.0,2.0,-19.0
13.0,2.0,-17.0
13.0,2.0,-15.0
13.0,2.0,-13.0
13.0,2.0,-11.0
13.0,2.0,-9.0
13.0,2.0,-7.0
13.0,2.0,-5.0
13.0,2.0,-3.0
13.0,2.0,-1.0
13.0,2.0,1.0
13.0,2.0,3.0
13.0,2.0,5.0
13.0,2.0,7.0
13.0,2.0,9.0
13.0,2.0,11.0
13.0,2.0,13.0
13.0,2.0,15.0
13.0,2.0,17.0
13.0,2.0,19.0
13.0,2.0,21.0
13.0,2.0,23.0
13.0,2.0,25.0
13.0,2.0,27.0
13.0,2.0,29.0
13.0,2.0,31.0
13.0,2.0,33.0
13.0,2.0,35.0
13.0,2.0,37.0
13.0,2.0,39.0
13.0,2.0,41.0
13.0,2.0,43.0
13.0,2.0,45.0
13.0,2.0,47.0
15.0,2.0,-49.0
15.0,2.0,-47.0
15.0,2.0,-45.0
15.0,2.0,-43.0
15.0,2.0,-41.0
15.0,2.0,-39.0
15.0,2.0,-37.0
15.0,2.0,-35.0
15.0,2.0,-33.0
15.0,2.0,-31.0
15.0,2.0,-29.0
15.0,2.0,-27.0
15.0,2.0,-25.0
15.0,2.0,-23.0
15.0,2.0,-21.0
15.0,2.0,-19.0
15.0,2.0,-17.0
15.0,2.0,-15.0
15.0,2.0,-13.0
15.0,2.0,-11.0
15.0,2.0,-9.0
15.0,2.0,-7.0
15.0,2.0,-5.0
15.0,2.0,-3.0
15.0,2.0,-1.0
15.0,2.0,1.0
15.0,2.0,3.0
15.0,2.0,5.0
15.0,2.0,7.0
15.0,2.0,9.0
15.0,2.0,11.0
15.0,2.0,13.0
15.0,2.0,15.0
15.0,2.0,17.0
15.0,2.0,19.0
15.0,2.0,21.0
15.0,2.0,23.0
15.0,2.0,25.0
15.0,2.0,27.0
15.0,2.0,29.0
15.0,2.0,31.0
15.0,2.0,33.0
15.0,2.0,35.0
15.0,2.0,37.0
15.0,2.0,39.0
15.0,2.0,41.0
15.0,2.0,43.0
15.0,2.0,45.0
15.0,2.0,47.0
17.0,2.0,-49.0
17.0,2.0,-47.0
17.0,2.0,-45.0
17.0,2.0,-43.0
17.0,2.0,-41.0
17.0,2.0,-39.0
17.0,2.0,-37.0
17.0,2.0,-35.0
17.0,2.0,-33.0
17.0,2.0,-31.0
17.0,2.0,-29.0
17.0,2.0,-27.0
17.0,2.0,-25.0
17.0,2.0,-23.0
17.0,2.0,-21.0
17.0,2.0,-19.0
17.0,2.0,-17.0
17.0,2.0,-15.0
17.0,2.0,-13.0
17.0,2.0,-11.0
17.0,2.0,-9.0
17.0,2.0,-7.0
17.0,2.0,-5.0
17.0,2.0,-3.0
17.0,2.0,-1.0
17.0,2.0,1.0
17.0,2.0,3.0
17.0,2.0,5.0
17.0,2.0,7.0
17.0,2.0,9.0
17.0,2.0,11.0
17.0,2.0,13.0
17.0,2.0,15.0
17.0,2.0,17.0
17.0,2.0,19.0
17.0,2.0,21.0
17.0,2.0,23.0
17.0,2.0,25.0
17.0,2.0,27.0
17.0,2.0,29.0
17.0,2.0,31.0
17.0,2.0,33.0
17.0,2.0,35.0
17.0,2.0,37.0
17.0,2.0,39.0
17.0,2.0,41.0
17.0,2.0,43.0
17.0,2.0,45.0
17.0,2.0,47.0
19.0,2.0,-49.0
19.0,2.0,-47.0
19.0,2.0,-45.0
19.0,2.0,-43.0
19.0,2.0,-41.0
19.0,2.0,-39.0
19.0,2.0,-37.0
19.0,2.0,-35.0
19.0,2.0,-33.0
19.0,2.0,-31.0
19.0,2.0,-29.0
19.0,2.0,-27.0
19.0,2.0,-25.0
19.0,2.0,-23.0
19.0,2.0,-21.0
19.0,2.0,-19.0
19.0,2.0,-17.0
19.0,2.0,-15.0
19.0,2.0,-13.0
19.0,2.0,-11.0
19.0,2.0,-9.0
19.0,2.0,-7.0
19.0,2.0,-5.0
19.0,2.0,-3.0
19.0,2.0,-1.0
19.0,2.0,1.0
19.0,2.0,3.0
19.0,2.0,5.0
19.0,2.0,7.0
19.0,2.0,9.0
19.0,2.0,11.0
19.0,2.0,13.0
19.0,2.0,15.0
19.0,2.0,17.0
19.0,2.0,19.0
19.0,2.0,21.0
19.0,2.0,23.0
19.0,2.0,25.0
19.0,2.0,27.0
19.0,2.0,29.0
19.0,2.0,31.0
19.0,2.0,33.0
19.0,2.0,35.0
19.0,2.0,37.0
19.0,2.0,39.0
19.0,2.0,41.0
19.0,2.0,43.0
19.0,2.0,45.0
19.0,2.0,47.0
21.0,2.0,-49.0
21.0,2.0,-47.0
21.0,2.0,-45.0
21.0,2.0,-43.0
21.0,2.0,-41.0
21.0,2.0,-39.0
21.0,2.0,-37.0
21.0,2.0,-35.0
21.0,2.0,-33.0
21.0,2.0,-31.0
21.0,2.0,-29.0
21.0,2.0,-27.0
21.0,2.0,-25.0
21.0,2.0,-23.0
21.0,2.0,-21.0
21.0,2.0,-19.0
21.0,2.0,-17.0
21.0,2.0,-15.0
21.0,2.0,-13.0
21.0,2.0,-11.0
21.0,2.0,-9.0
21.0,2.0,-7.0
21.0,2.0,-5.0
21.0,2.0,-3.0
21.0,2.0,-1.0
21.0,2.0,1.0
21.0,2.0,3.0
21.0,2.0,5.0
21.0,2.0,7.0
21.0,2.0,9.0
21.0,2.0,11.0
21.0,2.0,13.0
21.0,2.0,15.0
21.0,2.0,17.0
21.0,2.0,19.0
21.0,2.0,21.0
21.0,2.0,23.0
21.0,2.0,25.0
21.0,2.0,27.0
21.0,2.0,29.0
21.0,2.0,31.0
21.0,2.0,33.0
21.0,2.0,35.0
21.0,2.0,37.0
21.0,2.0,39.0
21.0,2.0,41.0
21.0,2.0,43.0
21.0,2.0,45.0
21.0,2.0,47.0
23.0,2.0,-49.0
23.0,2.0,-47.0
23.0,2.0,-45.0
23.0,2.0,-43.0
23.0,2.0,-41.0
23.0,2.0,-39.0
23.0,2.0,-37.0
23.0,2.0,-35.0
23.0,2.0,-33.0
23.0,2.0,-31.0
23.0,2.0,-29.0
23.0,2.0,-27.0
23.0,2.0,-25.0
23.0,2.0,-23.0
23.0,2.0,-21.0
23.0,2.0,-19.0
23.0,2.0,-17.0
23.0,2.0,-15.0
23.0,2.0,-13.0
23.0,2.0,-11.0
23.0,2.0,-9.0
23.0,2.0,-7.0
23.0,2.0,-5.0
23.0,2.0,-3.0
23.0,2.0,-1.0
23.0,2.0,1.0
23.0,2.0,3.0
23.0,2.0,5.0
23.0,2.0,7.0
23.0,2.0,9.0
23.0,2.0,11.0
23.0,2.0,13.0
23.0,2.0,15.0
23.0,2.0,17.0
23.0,2.0,19.0
23.0,2.0,21.0
23.0,2.0,23.0
23.0,2.0,25.0
23.0,2.0,27.0
23.0,2.0,29.0
23.0,2.0,31.0
23.0,2.0,33.0
23.0,2.0,35.0
23.0,2.0,37.0
23.0,2.0,39.0
23.0,2.0,41.0
23.0,2.0,43.0
23.0,2.0,45.0
23.0,2.0,47.0
25.0,2.0,-49.0
25.0,2.0,-47.0
25.0,2.0,-45.0
25.0,2.0,-43.0
25.0,2.0,-41.0
25.0,2.0,-39.0
25.0,2.0,-37.0
25.0,2.0,-35.0
25.0,2.0,-33.0
25.0,2.0,-31.0
25.0,2.0,-29.0
25.0,2.0,-27.0
25.0,2.0,-25.0
25.0,2.0,-23.0
25.0,2.0,-21.0
25.0,2.0,-19.0
25.0,2.0,-17.0
25.0,2.0,-15.0
25.0,2.0,-13.0
25.0,2.0,-11.0
25.0,2.0,-9.0
25.0,2.0,-7.0
25.0,2.0,-5.0
25.0,2.0,-3.0
25.0,2.0,-1.0
25.0,2.0,1.0
25.0,2.0,3.0
25.0,2.0,5.0
25.0,2.0,7.0
25.0,2.0,9.0
25.0,2.0,11.0
25.0,2.0,13.0
25.0,2.0,15.0
25.0,2.0,17.0
25.0,2.0,19.0
25.0,2.0,21.0
25.0,2.0,23.0
25.0,2.0,25.0
25.0,2.0,27.0
25.0,2.0,29.0
25.0,2.0,31.0
25.0,2.0,33.0
25.0,2.0,35.0
25.0,2.0,37.0
25.0,2.0,39.0
25.0,2.0,41.0
25.0,2.0,43.0
25.0,2.0,45.0
25.0,2.0,47.0
27.0,2.0,-49.0
27.0,2.0,-47.0
27.0,2.0,-45.0
27.0,2.0,-43.0
27.0,2.0,-41.0
27.0,2.0,-39.0
27.0,2.0,-37.0
27.0,2.0,-35.0
27.0,2.0,-33.0
27.0,2.0,-31.0
27.0,2.0,-29.0
27.0,2.0,-27.0
27.0,2.0,-25.0
27.0,2.0,-23.0
27.0,2.0,-21.0
27.0,2.0,-19.0
27.0,2.0,-17.0
27.0,2.0,-15.0
27.0,2.0,-13.0
27.0,2.0,-11.0
27.0,2.0,-9.0
27.0,2.0,-7.0
27.0,2.0,-5.0
27.0,2.0,-3.0
27.0,2.0,-1.0
27.0,2.0,1.0
27.0,2.0,3.0
27.0,2.0,5.0
27.0,2.0,7.0
27.0,2.0,9.0
27.0,2.0,11.0
27.0,2.0,13.0
27.0,2.0,15.0
27.0,2.0,17.0
27.0,2.0,19.0
27.0,2.0,21.0
27.0,2.0,23.0
27.0,2.0,25.0
27.0,2.0,27.0
27.0,2.0,29.0
27.0,2.0,31.0
27.0,2.0,33.0
27.0,2.0,35.0
27.0,2.0,37.0
27.0,2.0,39.0
27.0,2.0,41.0
27.0,2.0,43.0
27.0,2.0,45.0
27.0,2.0,47.0
29.0,2.0,-49.0
29.0,2.0,-47.0
29.0,2.0,-45.0
29.0,2.0,-43.0
29.0,2.0,-41.0
29.0,2.0,-39.0
29.0,2.0,-37.0
29.0,2.0,-35.0
29.0,2.0,-33.0
29.0,2.0,-31.0
29.0,2.0,-29.0
29.0,2.0,-27.0
29.0,2.0,-25.0
29.0,2.0,-23.0
29.0,2.0,-21.0
29.0,2.0,-19.0
29.0,2.0,-17.0
29.0,2.0,-15.0
29.0,2.0,-13.0
29.0,2.0,-11.0
29.0,2.0,-9.0
29.0,2.0,-7.0
29.0,2.0,-5.0
29.0,2.0,-3.0
29.0,2.0,-1.0
29.0,2.0,1.0
29.0,2.0,3.0
29.0,2.0,5.0
29.0,2.0,7.0
29.0,2.0,9.0
29.0,2.0,11.0
29.0,2.0,13.0
29.0,2.0,15.0
29.0,2.0,17.0
29.0,2.0,19.0
29.0,2.0,21.0
29.0,2.0,23.0
29.0,2.0,25.0
29.0,2.0,27.0
29.0,2.0,29.0
29.0,2.0,31.0
29.0,2.0,33.0
29.0,2.0,35.0
29.0,2.0,37.0
29.0,2.0,39.0
29.0,2.0,41.0
29.0,2.0,43.0
29.0,2.0,45.0
29.0,2.0,47.0
31.0,2.0,-49.0
31.0,2.0,-47.0
31.0,2.0,-45.0
31.0,2.0,-43.0
31.0,2.0,-41.0
31.0,2.0,-39.0
31.0,2.0,-37.0
31.0,2.0,-35.0
31.0,2.0,-33.0
31.0,2.0,-31.0
31.0,2.0,-29.0
31.0,2.0,-27.0
31.0,2.0,-25.0
31.0,2.0,-23.0
31.0,2.0,-21.0
31.0,2.0,-19.0
31.0,2.0,-17.0
31.0,2.0,-15.0
31.0,2.0,-13.0
31.0,2.0,-11.0
31.0,2.0,-9.0
31.0,2.0,-7.0
31.0,2.0,-5.0
31.0,2.0,-3.0
31.0,2.0,-1.0
31.0,2.0,1.0
31.0,2.0,3.0
31.0,2.0,5.0
31.0,2.0,7.0
31.0,2.0,9.0
31.0,2.0,11.0
31.0,2.0,13.0
31.0,2.0,15.0
31.0,2.0,17.0
31.0,2.0,19.0
31.0,2.0,21.0
31.0,2.0,23.0
31.0,2.0,25.0
31.0,2.0,27.0
31.0,2.0,29.0
31.0,2.0,31.0
31.0,2.0,33.0
31.0,2.0,35.0
31.0,2.0,37.0
31.0,2.0,39.0
31.0,2.0,41.0
31.0,2.0,43.0
31.0,2.0,45.0
31.0,2.0,47.0
33.0,2.0,-49.0
33.0,2.0,-47.0
33.0,2.0,-45.0
33.0,2.0,-43.0
33.0,2.0,-41.0
33.0,2.0,-39.0
33.0,2.0,-37.0
33.0,2.0,-35.0
33.0,2.0,-33.0
33.0,2.0,-31.0
33.0,2.0,-29.0
33.0,2.0,-27.0
33.0,2.0,-25.0
33.0,2.0,-23.0
33.0,2.0,-21.0
33.0,2.0,-19.0
33.0,2.0,-17.0
33.0,2.0,-15.0
33.0,2.0,-13.0
33.0,2.0,-11.0
33.0,2.0,-9.0
33.0,2.0,-7.0
33.0,2.0,-5.0
33.0,2.0,-3.0
33.0,2.0,-1.0
33.0,2.0,1.0
33.0,2.0,3.0
33.0,2.0,5.0
33.0,2.0,7.0
33.0,2.0,9.0
33.0,2.0,11.0
33.0,2.0,13.0
33.0,2.0,15.0
33.0,2.0,17.0
33.0,2.0,19.0
33.0,2.0,21.0
33.0,2.0,23.0
33.0,2.0,25.0
33.0,2.0,27.0
33.0,2.0,29.0
33.0,2.0,31.0
33.0,2.0,33.0
33.0,2.0,35.0
33.0,2.0,37.0
33.0,2.0,39.0
33.0,2.0,41.0
33.0,2.0,43.0
33.0,2.0,45.0
33.0,2.0,47.0
35.0,2.0,-49.0
35.0,2.0,-47.0
35.0,2.0,-45.0
35.0,2.0,-43.0
35.0,2.0,-41.0
35.0,2.0,-39.0
35.0,2.0,-37.0
35.0,2.0,-35.0
35.0,2.0,-33.0
35.0,2.0,-31.0
35.0,2.0,-29.0
35.0,2.0,-27.0
35.0,2.0,-25.0
35.0,2.0,-23.0
35.0,2.0,-21.0
35.0,2.0,-19.0
35.0,2.0,-17.0
35.0,2.0,-15.0
35.0,2.0,-13.0
35.0,2.0,-11.0
35.0,2.0,-9.0
35.0,2.0,-7.0
35.0,2.0,-5.0
35.0,2.0,-3.0
35.0,2.0,-1.0
35.0,2.0,1.0
35.0,2.0,3.0
35.0,2.0,5.0
35.0,2.0,7.0
35.0,2.0,9.0
35.0,2.0,11.0
35.0,2.0,13.0
35.0,2.0,15.0
35.0,2.0,17.0
35.0,2.0,19.0
35.0,2.0,21.0
35.0,2.0,23.0
35.0,2.0,25.0
35.0,2.0,27.0
35.0,2.0,29.0
35.0,2.0,31.0
35.0,2.0,33.0
35.0,2.0,35.0
35.0,2.0,37.0
35.0,2.0,39.0
35.0,2.0,41.0
35.0,2.0,43.0
35.0,2.0,45.0
35.0,2.0,47.0
37.0,2.0,-49.0
37.0,2.0,-47.0
37.0,2.0,-45.0
37.0,2.0,-43.0
37.0,2.0,-41.0
37.0,2.0,-39.0
37.0,2.0,-37.0
37.0,2.0,-35.0
37.0,2.0,-33.0
37.0,2.0,-31.0
37.0,2.0,-29.0
37.0,2.0,-27.0
37.0,2.0,-25.0
37.0,2.0,-23.0
37.0,2.0,-21.0
37.0,2.0,-19.0
37.0,2.0,-17.0
37.0,2.0,-15.0
37.0,2.0,-13.0
37.0,2.0,-11.0
37.0,2.0,-9.0
37.0,2.0,-7.0
37.0,2.0,-5.0
37.0,2.0,-3.0
37.0,2.0,-1.0
37.0,2.0,1.0
37.0,2.0,3.0
37.0,2.0,5.0
37.0,2.0,7.0
37.0,2.0,9.0
37.0,2.0,11.0
37.0,2.0,13.0
37.0,2.0,15.0
37.0,2.0,17.0
37.0,2.0,19.0
37.0,2.0,21.0
37.0,2.0,23.0
37.0,2.0,25.0
37.0,2.0,27.0
37.0,2.0,29.0
37.0,2.0,31.0
37.0,2.0,33.0
37.0,2.0,35.0
37.0,2.0,37.0
37.0,2.0,39.0
37.0,2.0,41.0
37.0,2.0,43.0
37.0,2.0,45.0
37.0,2.0,47.0
39.0,2.0,-49.0
39.0,2.0,-47.0
39.0,2.0,-45.0
39.0,2.0,-43.0
39.0,2.0,-41.0
39.0,2.0,-39.0
39.0,2.0,-37.0
39.0,2.0,-35.0
39.0,2.0,-33.0
39.0,2.0,-31.0
39.0,2.0,-29.0
39.0,2.0,-27.0
39.0,2.0,-25.0
39.0,2.0,-23.0
39.0,2.0,-21.0
39.0,2.0,-19.0
39.0,2.0,-17.0
39.0,2.0,-15.0
39.0,2.0,-13.0
39.0,2.0,-11.0
39.0,2.0,-9.0
39.0,2.0,-7.0
39.0,2.0,-5.0
39.0,2.0,-3.0
39.0,2.0,-1.0
39.0,2.0,1.0
39.0,2.0,3.0
39.0,2.0,5.0
39.0,2.0,7.0
39.0,2.0,9.0
39.0,2.0,11.0
39.0,2.0,13.0
39.0,2.0,15.0
39.0,2.0,17.0
39.0,2.0,19.0
39.0,2.0,21.0
39.0,2.0,23.0
39.0,2.0,25.0
39.0,2.0,27.0
39.0,2.0,29.0
39.0,2.0,31.0
39.0,2.0,33.0
39.0,2.0,35.0
39.0,2.0,37.0
39.0,2.0,39.0
39.0,2.0,41.0
39.0,2.0,43.0
39.0,2.0,45.0
39.0,2.0,47.0
41.0,2.0,-49.0
41.0,2.0,-47.0
41.0,2.0,-45.0
41.0,2.0,-43.0
41.0,2.0,-41.0
41.0,2.0,-39.0
41.0,2.0,-37.0
41.0,2.0,-35.0
41.0,2.0,-33.0
41.0,2.0,-31.0
41.0,2.0,-29.0
41.0,2.0,-27.0
41.0,2.0,-25.0
41.0,2.0,-23.0
41.0,2.0,-21.0
41.0,2.0,-19.0
